,tic,date,close,open,high,low,volume,macd,rsi_30,cci_30,dx_30,kdjk,open_2_sma,boll,close_10.0_le_5_c,wr_10,dma,trix,turbulence
1262,SBT,2016-01-20,16.355,16.355,16.557,16.22,796380,0.020282970368123543,50.2385235292231,48.99396692750994,3.9470974790782445,37.13160045518499,11.233500000000003,11.238099999999976,0.0,42.74274274274268,0.02134000000001457,0.1067137542722456,42.13894352849198
1262,SSI,2016-01-20,13.261,13.4,13.468,13.191,1239520,0.020282970368123543,50.2385235292231,48.99396692750994,3.9470974790782445,37.13160045518499,11.233500000000003,11.238099999999976,0.0,42.74274274274268,0.02134000000001457,0.1067137542722456,42.13894352849198
1262,STB,2016-01-20,10.9,11.2,11.3,10.9,366490,0.020282970368123543,50.2385235292231,48.99396692750994,3.9470974790782445,37.13160045518499,11.233500000000003,11.238099999999976,0.0,42.74274274274268,0.02134000000001457,0.1067137542722456,42.13894352849198
1262,VIC,2016-01-20,28.81,28.628,29.174,28.628,1569270,0.020282970368123543,50.2385235292231,48.99396692750994,3.9470974790782445,37.13160045518499,11.233500000000003,11.238099999999976,0.0,42.74274274274268,0.02134000000001457,0.1067137542722456,42.13894352849198
1262,VNM,2016-01-20,57.306,57.796,58.286,57.306,313330,0.020282970368123543,50.2385235292231,48.99396692750994,3.9470974790782445,37.13160045518499,11.233500000000003,11.238099999999976,0.0,42.74274274274268,0.02134000000001457,0.1067137542722456,42.13894352849198
1263,FPT,2016-01-21,18.839,18.797,18.923,18.713,647810,0.018480635445593308,49.1976310281755,31.64118814142413,3.947097479078257,44.78241150793845,11.233500000000003,11.245299999999975,0.0,57.05705705705706,-0.0027599999999878833,0.0934231537731739,43.43886860424078
1263,HPG,2016-01-21,6.031,5.865,6.031,5.865,2017340,0.018480635445593308,49.1976310281755,31.64118814142413,3.947097479078257,44.78241150793845,11.233500000000003,11.245299999999975,0.0,57.05705705705706,-0.0027599999999878833,0.0934231537731739,43.43886860424078
1263,REE,2016-01-21,15.975,16.249,16.317,15.975,307370,0.018480635445593308,49.1976310281755,31.64118814142413,3.947097479078257,44.78241150793845,11.233500000000003,11.245299999999975,0.0,57.05705705705706,-0.0027599999999878833,0.0934231537731739,43.43886860424078
1263,SBT,2016-01-21,16.49,16.287,16.557,16.287,1305480,0.018480635445593308,49.1976310281755,31.64118814142413,3.947097479078257,44.78241150793845,11.233500000000003,11.245299999999975,0.0,57.05705705705706,-0.0027599999999878833,0.0934231537731739,43.43886860424078
1263,SSI,2016-01-21,13.123,13.261,13.4,13.054,2249060,0.018480635445593308,49.1976310281755,31.64118814142413,3.947097479078257,44.78241150793845,11.233500000000003,11.245299999999975,0.0,57.05705705705706,-0.0027599999999878833,0.0934231537731739,43.43886860424078
1263,STB,2016-01-21,10.6,10.8,11.3,10.6,736540,0.018480635445593308,49.1976310281755,31.64118814142413,3.947097479078257,44.78241150793845,11.233500000000003,11.245299999999975,0.0,57.05705705705706,-0.0027599999999878833,0.0934231537731739,43.43886860424078
1263,VIC,2016-01-21,29.053,28.992,29.174,28.749,2201170,0.018480635445593308,49.1976310281755,31.64118814142413,3.947097479078257,44.78241150793845,11.233500000000003,11.245299999999975,0.0,57.05705705705706,-0.0027599999999878833,0.0934231537731739,43.43886860424078
1263,VNM,2016-01-21,56.817,56.817,57.796,56.327,333300,0.018480635445593308,49.1976310281755,31.64118814142413,3.947097479078257,44.78241150793845,11.233500000000003,11.245299999999975,0.0,57.05705705705706,-0.0027599999999878833,0.0934231537731739,43.43886860424078
1264,FPT,2016-01-22,18.797,18.882,18.923,18.588,692750,0.01685794414791353,49.1976310281755,17.717377158899378,0.7347381094660038,49.88295220977409,11.128000000000004,11.238149999999976,0.0,39.91596638655462,0.014340000000009567,0.08159660497540476,44.3557067592172
1264,HPG,2016-01-22,6.054,6.054,6.125,5.983,2755250,0.01685794414791353,49.1976310281755,17.717377158899378,0.7347381094660038,49.88295220977409,11.128000000000004,11.238149999999976,0.0,39.91596638655462,0.014340000000009567,0.08159660497540476,44.3557067592172
1264,REE,2016-01-22,16.18,16.044,16.18,15.771,275220,0.01685794414791353,49.1976310281755,17.717377158899378,0.7347381094660038,49.88295220977409,11.128000000000004,11.238149999999976,0.0,39.91596638655462,0.014340000000009567,0.08159660497540476,44.3557067592172
1264,SBT,2016-01-22,16.692,16.423,16.826,16.423,1558310,0.01685794414791353,49.1976310281755,17.717377158899378,0.7347381094660038,49.88295220977409,11.128000000000004,11.238149999999976,0.0,39.91596638655462,0.014340000000009567,0.08159660497540476,44.3557067592172
1264,SSI,2016-01-22,13.538,13.4,13.538,13.123,2494970,0.01685794414791353,49.1976310281755,17.717377158899378,0.7347381094660038,49.88295220977409,11.128000000000004,11.238149999999976,0.0,39.91596638655462,0.014340000000009567,0.08159660497540476,44.3557067592172
1264,STB,2016-01-22,10.9,10.8,10.9,10.6,382120,0.01685794414791353,49.1976310281755,17.717377158899378,0.7347381094660038,49.88295220977409,11.128000000000004,11.238149999999976,0.0,39.91596638655462,0.014340000000009567,0.08159660497540476,44.3557067592172
1264,VIC,2016-01-22,29.357,29.053,29.843,29.053,1432160,0.01685794414791353,49.1976310281755,17.717377158899378,0.7347381094660038,49.88295220977409,11.128000000000004,11.238149999999976,0.0,39.91596638655462,0.014340000000009567,0.08159660497540476,44.3557067592172
1264,VNM,2016-01-22,55.837,56.817,57.306,54.857,716530,0.01685794414791353,49.1976310281755,17.717377158899378,0.7347381094660038,49.88295220977409,11.128000000000004,11.238149999999976,0.0,39.91596638655462,0.014340000000009567,0.08159660497540476,44.3557067592172
1265,FPT,2016-01-25,19.762,19.09,19.762,18.882,892040,0.020978537066357106,49.743103943231205,30.45955184200608,0.7347381094660032,56.55128653387368,11.128000000000004,11.220249999999975,0.0,30.112044817927135,0.04424000000000916,0.07341601009208852,44.16477061434415
1265,HPG,2016-01-25,6.432,6.148,6.456,6.148,1238860,0.020978537066357106,49.743103943231205,30.45955184200608,0.7347381094660032,56.55128653387368,11.128000000000004,11.220249999999975,0.0,30.112044817927135,0.04424000000000916,0.07341601009208852,44.16477061434415
1265,REE,2016-01-25,16.727,16.18,16.864,16.18,302020,0.020978537066357106,49.743103943231205,30.45955184200608,0.7347381094660032,56.55128653387368,11.128000000000004,11.220249999999975,0.0,30.112044817927135,0.04424000000000916,0.07341601009208852,44.16477061434415
1265,SBT,2016-01-25,17.297,16.692,17.297,16.692,1947040,0.020978537066357106,49.743103943231205,30.45955184200608,0.7347381094660032,56.55128653387368,11.128000000000004,11.220249999999975,0.0,30.112044817927135,0.04424000000000916,0.07341601009208852,44.16477061434415
1265,SSI,2016-01-25,14.436,13.813,14.436,13.745,4101660,0.020978537066357106,49.743103943231205,30.45955184200608,0.7347381094660032,56.55128653387368,11.128000000000004,11.220249999999975,0.0,30.112044817927135,0.04424000000000916,0.07341601009208852,44.16477061434415
1265,STB,2016-01-25,11.6,10.9,11.6,10.9,494380,0.020978537066357106,49.743103943231205,30.45955184200608,0.7347381094660032,56.55128653387368,11.128000000000004,11.220249999999975,0.0,30.112044817927135,0.04424000000000916,0.07341601009208852,44.16477061434415
1265,VIC,2016-01-25,29.357,29.479,29.479,29.174,1960040,0.020978537066357106,49.743103943231205,30.45955184200608,0.7347381094660032,56.55128653387368,11.128000000000004,11.220249999999975,0.0,30.112044817927135,0.04424000000000916,0.07341601009208852,44.16477061434415
1265,VNM,2016-01-25,57.796,56.817,57.796,56.327,325040,0.020978537066357106,49.743103943231205,30.45955184200608,0.7347381094660032,56.55128653387368,11.128000000000004,11.220249999999975,0.0,30.112044817927135,0.04424000000000916,0.07341601009208852,44.16477061434415
1266,FPT,2016-01-26,19.258,19.511,19.552,19.258,661130,0.052526254713122,52.44455862753047,75.0564617314941,10.907494447754662,71.03419102258245,11.270500000000006,11.234499999999978,0.0,0.0,0.11858000000000857,0.07945902222976456,45.53073303135183
1266,HPG,2016-01-26,6.244,6.267,6.409,6.219,1299900,0.052526254713122,52.44455862753047,75.0564617314941,10.907494447754662,71.03419102258245,11.270500000000006,11.234499999999978,0.0,0.0,0.11858000000000857,0.07945902222976456,45.53073303135183
1266,REE,2016-01-26,16.864,16.727,16.999,16.385,254160,0.052526254713122,52.44455862753047,75.0564617314941,10.907494447754662,71.03419102258245,11.270500000000006,11.234499999999978,0.0,0.0,0.11858000000000857,0.07945902222976456,45.53073303135183
1266,SBT,2016-01-26,17.028,17.163,17.231,16.826,1110950,0.052526254713122,52.44455862753047,75.0564617314941,10.907494447754662,71.03419102258245,11.270500000000006,11.234499999999978,0.0,0.0,0.11858000000000857,0.07945902222976456,45.53073303135183
1266,SSI,2016-01-26,14.021,14.021,14.296,13.884,1832860,0.052526254713122,52.44455862753047,75.0564617314941,10.907494447754662,71.03419102258245,11.270500000000006,11.234499999999978,0.0,0.0,0.11858000000000857,0.07945902222976456,45.53073303135183
1266,STB,2016-01-26,11.1,11.3,11.4,11.1,433640,0.052526254713122,52.44455862753047,75.0564617314941,10.907494447754662,71.03419102258245,11.270500000000006,11.234499999999978,0.0,0.0,0.11858000000000857,0.07945902222976456,45.53073303135183
1266,VIC,2016-01-26,29.174,29.174,29.417,28.749,1779070,0.052526254713122,52.44455862753047,75.0564617314941,10.907494447754662,71.03419102258245,11.270500000000006,11.234499999999978,0.0,0.0,0.11858000000000857,0.07945902222976456,45.53073303135183
1266,VNM,2016-01-26,56.327,56.817,57.306,55.837,289980,0.052526254713122,52.44455862753047,75.0564617314941,10.907494447754662,71.03419102258245,11.270500000000006,11.234499999999978,0.0,0.0,0.11858000000000857,0.07945902222976456,45.53073303135183
1267,FPT,2016-01-27,19.426,19.511,19.511,19.384,336620,0.042502087605512884,49.17541460535872,41.398171245833915,8.291539586091499,60.73608072834172,11.484500000000004,11.241699999999977,0.0,59.86013986013974,0.12442000000000775,0.07935345684993902,55.370670466621256
1267,HPG,2016-01-27,6.338,6.315,6.385,6.29,1218350,0.042502087605512884,49.17541460535872,41.398171245833915,8.291539586091499,60.73608072834172,11.484500000000004,11.241699999999977,0.0,59.86013986013974,0.12442000000000775,0.07935345684993902,55.370670466621256
1267,REE,2016-01-27,16.93,16.999,17.067,16.93,176280,0.042502087605512884,49.17541460535872,41.398171245833915,8.291539586091499,60.73608072834172,11.484500000000004,11.241699999999977,0.0,59.86013986013974,0.12442000000000775,0.07935345684993902,55.370670466621256
1267,SBT,2016-01-27,18.173,17.028,18.173,17.028,2469120,0.042502087605512884,49.17541460535872,41.398171245833915,8.291539586091499,60.73608072834172,11.484500000000004,11.241699999999977,0.0,59.86013986013974,0.12442000000000775,0.07935345684993902,55.370670466621256
1267,SSI,2016-01-27,14.16,14.16,14.366,14.16,1387190,0.042502087605512884,49.17541460535872,41.398171245833915,8.291539586091499,60.73608072834172,11.484500000000004,11.241699999999977,0.0,59.86013986013974,0.12442000000000775,0.07935345684993902,55.370670466621256
1267,STB,2016-01-27,11.2,11.3,11.5,11.2,300190,0.042502087605512884,49.17541460535872,41.398171245833915,8.291539586091499,60.73608072834172,11.484500000000004,11.241699999999977,0.0,59.86013986013974,0.12442000000000775,0.07935345684993902,55.370670466621256
1267,VIC,2016-01-27,28.87,28.87,28.931,28.506,3440360,0.042502087605512884,49.17541460535872,41.398171245833915,8.291539586091499,60.73608072834172,11.484500000000004,11.241699999999977,0.0,59.86013986013974,0.12442000000000775,0.07935345684993902,55.370670466621256
1267,VNM,2016-01-27,57.306,56.817,57.306,56.327,276700,0.042502087605512884,49.17541460535872,41.398171245833915,8.291539586091499,60.73608072834172,11.484500000000004,11.241699999999977,0.0,59.86013986013974,0.12442000000000775,0.07935345684993902,55.370670466621256
1268,FPT,2016-01-28,19.302,19.426,19.468,19.216,491030,0.0341640411525006,49.17541460535872,4.185896747881144,2.951667134438553,53.87067386551456,11.270000000000005,11.241699999999977,0.0,59.86013986013974,0.12438000000000748,0.07524857521920528,53.78761783478148
1268,HPG,2016-01-28,6.267,6.362,6.432,6.267,778140,0.0341640411525006,49.17541460535872,4.185896747881144,2.951667134438553,53.87067386551456,11.270000000000005,11.241699999999977,0.0,59.86013986013974,0.12438000000000748,0.07524857521920528,53.78761783478148
1268,REE,2016-01-28,16.795,16.999,16.999,16.795,114830,0.0341640411525006,49.17541460535872,4.185896747881144,2.951667134438553,53.87067386551456,11.270000000000005,11.241699999999977,0.0,59.86013986013974,0.12438000000000748,0.07524857521920528,53.78761783478148
1268,SBT,2016-01-28,18.24,18.173,18.374,18.105,1399390,0.0341640411525006,49.17541460535872,4.185896747881144,2.951667134438553,53.87067386551456,11.270000000000005,11.241699999999977,0.0,59.86013986013974,0.12438000000000748,0.07524857521920528,53.78761783478148
1268,SSI,2016-01-28,14.021,14.16,14.296,14.021,1534940,0.0341640411525006,49.17541460535872,4.185896747881144,2.951667134438553,53.87067386551456,11.270000000000005,11.241699999999977,0.0,59.86013986013974,0.12438000000000748,0.07524857521920528,53.78761783478148
1268,STB,2016-01-28,11.3,11.2,11.7,11.2,201130,0.0341640411525006,49.17541460535872,4.185896747881144,2.951667134438553,53.87067386551456,11.270000000000005,11.241699999999977,0.0,59.86013986013974,0.12438000000000748,0.07524857521920528,53.78761783478148
1268,VIC,2016-01-28,29.357,28.566,29.357,28.566,4244530,0.0341640411525006,49.17541460535872,4.185896747881144,2.951667134438553,53.87067386551456,11.270000000000005,11.241699999999977,0.0,59.86013986013974,0.12438000000000748,0.07524857521920528,53.78761783478148
1268,VNM,2016-01-28,56.817,56.817,57.796,56.817,249720,0.0341640411525006,49.17541460535872,4.185896747881144,2.951667134438553,53.87067386551456,11.270000000000005,11.241699999999977,0.0,59.86013986013974,0.12438000000000748,0.07524857521920528,53.78761783478148
1269,FPT,2016-01-29,19.468,19.426,19.511,19.258,496970,0.01575487039493595,48.095952536857844,-21.445377781685615,2.9516671344385546,39.50192610275078,11.020000000000007,11.227349999999978,0.0,79.9999999999999,0.13716000000000506,0.06399359747336247,51.583772500560876
1269,HPG,2016-01-29,6.503,6.315,6.503,6.267,860030,0.01575487039493595,48.095952536857844,-21.445377781685615,2.9516671344385546,39.50192610275078,11.020000000000007,11.227349999999978,0.0,79.9999999999999,0.13716000000000506,0.06399359747336247,51.583772500560876
1269,REE,2016-01-29,17.274,16.795,17.34,16.795,426980,0.01575487039493595,48.095952536857844,-21.445377781685615,2.9516671344385546,39.50192610275078,11.020000000000007,11.227349999999978,0.0,79.9999999999999,0.13716000000000506,0.06399359747336247,51.583772500560876
1269,SBT,2016-01-29,18.037,18.24,18.374,18.037,1161100,0.01575487039493595,48.095952536857844,-21.445377781685615,2.9516671344385546,39.50192610275078,11.020000000000007,11.227349999999978,0.0,79.9999999999999,0.13716000000000506,0.06399359747336247,51.583772500560876
1269,SSI,2016-01-29,14.16,14.021,14.228,13.951,1215980,0.01575487039493595,48.095952536857844,-21.445377781685615,2.9516671344385546,39.50192610275078,11.020000000000007,11.227349999999978,0.0,79.9999999999999,0.13716000000000506,0.06399359747336247,51.583772500560876
1269,STB,2016-01-29,11.3,11.3,11.5,11.2,468470,0.01575487039493595,48.095952536857844,-21.445377781685615,2.9516671344385546,39.50192610275078,11.020000000000007,11.227349999999978,0.0,79.9999999999999,0.13716000000000506,0.06399359747336247,51.583772500560876
1269,VIC,2016-01-29,28.931,29.297,29.297,28.688,2231860,0.01575487039493595,48.095952536857844,-21.445377781685615,2.9516671344385546,39.50192610275078,11.020000000000007,11.227349999999978,0.0,79.9999999999999,0.13716000000000506,0.06399359747336247,51.583772500560876
1269,VNM,2016-01-29,56.817,56.817,57.306,56.327,178270,0.01575487039493595,48.095952536857844,-21.445377781685615,2.9516671344385546,39.50192610275078,11.020000000000007,11.227349999999978,0.0,79.9999999999999,0.13716000000000506,0.06399359747336247,51.583772500560876
1270,FPT,2016-02-01,19.552,19.511,19.679,19.302,584110,0.012639367708603189,49.24842909962475,-16.125897322931525,8.094235171853729,37.41106045955621,10.985500000000005,11.195249999999977,0.0,66.77067082683293,0.18296000000000312,0.05362592205941987,35.29312680390274
1270,HPG,2016-02-01,6.315,6.503,6.621,6.315,855840,0.012639367708603189,49.24842909962475,-16.125897322931525,8.094235171853729,37.41106045955621,10.985500000000005,11.195249999999977,0.0,66.77067082683293,0.18296000000000312,0.05362592205941987,35.29312680390274
1270,REE,2016-02-01,17.204,17.34,17.34,17.067,200910,0.012639367708603189,49.24842909962475,-16.125897322931525,8.094235171853729,37.41106045955621,10.985500000000005,11.195249999999977,0.0,66.77067082683293,0.18296000000000312,0.05362592205941987,35.29312680390274
1270,SBT,2016-02-01,16.826,17.971,17.971,16.826,2709730,0.012639367708603189,49.24842909962475,-16.125897322931525,8.094235171853729,37.41106045955621,10.985500000000005,11.195249999999977,0.0,66.77067082683293,0.18296000000000312,0.05362592205941987,35.29312680390274
1270,SSI,2016-02-01,14.021,14.228,14.296,14.021,1562130,0.012639367708603189,49.24842909962475,-16.125897322931525,8.094235171853729,37.41106045955621,10.985500000000005,11.195249999999977,0.0,66.77067082683293,0.18296000000000312,0.05362592205941987,35.29312680390274
1270,STB,2016-02-01,11.2,11.3,11.4,11.2,323240,0.012639367708603189,49.24842909962475,-16.125897322931525,8.094235171853729,37.41106045955621,10.985500000000005,11.195249999999977,0.0,66.77067082683293,0.18296000000000312,0.05362592205941987,35.29312680390274
1270,VIC,2016-02-01,28.566,28.688,29.113,28.566,1133280,0.012639367708603189,49.24842909962475,-16.125897322931525,8.094235171853729,37.41106045955621,10.985500000000005,11.195249999999977,0.0,66.77067082683293,0.18296000000000312,0.05362592205941987,35.29312680390274
1270,VNM,2016-02-01,58.286,57.306,58.778,56.817,865310,0.012639367708603189,49.24842909962475,-16.125897322931525,8.094235171853729,37.41106045955621,10.985500000000005,11.195249999999977,0.0,66.77067082683293,0.18296000000000312,0.05362592205941987,35.29312680390274
1271,FPT,2016-02-02,19.384,19.426,19.594,19.384,184210,0.04419685854072597,52.49185152855342,88.5953087085474,17.417200835144772,58.2740403063708,11.164000000000009,11.184549999999977,0.0,0.0,0.2358000000000029,0.05827986895154177,28.58864621681144
1271,HPG,2016-02-02,6.338,6.267,6.362,6.244,289590,0.04419685854072597,52.49185152855342,88.5953087085474,17.417200835144772,58.2740403063708,11.164000000000009,11.184549999999977,0.0,0.0,0.2358000000000029,0.05827986895154177,28.58864621681144
1271,REE,2016-02-02,17.34,17.204,17.409,17.204,298450,0.04419685854072597,52.49185152855342,88.5953087085474,17.417200835144772,58.2740403063708,11.164000000000009,11.184549999999977,0.0,0.0,0.2358000000000029,0.05827986895154177,28.58864621681144
1271,SBT,2016-02-02,15.951,15.884,16.287,15.884,1369350,0.04419685854072597,52.49185152855342,88.5953087085474,17.417200835144772,58.2740403063708,11.164000000000009,11.184549999999977,0.0,0.0,0.2358000000000029,0.05827986895154177,28.58864621681144
1271,SSI,2016-02-02,14.021,13.884,14.09,13.884,1218740,0.04419685854072597,52.49185152855342,88.5953087085474,17.417200835144772,58.2740403063708,11.164000000000009,11.184549999999977,0.0,0.0,0.2358000000000029,0.05827986895154177,28.58864621681144
1271,STB,2016-02-02,11.1,11.2,11.3,11.1,153230,0.04419685854072597,52.49185152855342,88.5953087085474,17.417200835144772,58.2740403063708,11.164000000000009,11.184549999999977,0.0,0.0,0.2358000000000029,0.05827986895154177,28.58864621681144
1271,VIC,2016-02-02,28.566,28.384,28.688,28.384,1017260,0.04419685854072597,52.49185152855342,88.5953087085474,17.417200835144772,58.2740403063708,11.164000000000009,11.184549999999977,0.0,0.0,0.2358000000000029,0.05827986895154177,28.58864621681144
1271,VNM,2016-02-02,58.286,58.286,59.266,57.796,251520,0.04419685854072597,52.49185152855342,88.5953087085474,17.417200835144772,58.2740403063708,11.164000000000009,11.184549999999977,0.0,0.0,0.2358000000000029,0.05827986895154177,28.58864621681144
1272,FPT,2016-02-03,19.552,19.468,19.679,19.384,641500,0.10814421619195969,55.8853357558274,214.08948470413014,30.572253190237,72.18269353758052,11.662500000000009,11.209449999999977,0.0,0.0,0.30128000000000377,0.08780110274598751,29.546747182954256
1272,HPG,2016-02-03,6.338,6.244,6.362,6.219,1232420,0.10814421619195969,55.8853357558274,214.08948470413014,30.572253190237,72.18269353758052,11.662500000000009,11.209449999999977,0.0,0.0,0.30128000000000377,0.08780110274598751,29.546747182954256
1272,REE,2016-02-03,17.274,17.274,17.274,17.136,203110,0.10814421619195969,55.8853357558274,214.08948470413014,30.572253190237,72.18269353758052,11.662500000000009,11.209449999999977,0.0,0.0,0.30128000000000377,0.08780110274598751,29.546747182954256
1272,SBT,2016-02-03,16.355,15.751,16.355,15.682,1169900,0.10814421619195969,55.8853357558274,214.08948470413014,30.572253190237,72.18269353758052,11.662500000000009,11.209449999999977,0.0,0.0,0.30128000000000377,0.08780110274598751,29.546747182954256
1272,SSI,2016-02-03,14.09,13.884,14.16,13.813,1113320,0.10814421619195969,55.8853357558274,214.08948470413014,30.572253190237,72.18269353758052,11.662500000000009,11.209449999999977,0.0,0.0,0.30128000000000377,0.08780110274598751,29.546747182954256
1272,STB,2016-02-03,11.1,11.1,11.1,10.9,362660,0.10814421619195969,55.8853357558274,214.08948470413014,30.572253190237,72.18269353758052,11.662500000000009,11.209449999999977,0.0,0.0,0.30128000000000377,0.08780110274598751,29.546747182954256
1272,VIC,2016-02-03,28.566,28.384,28.566,27.959,1102250,0.10814421619195969,55.8853357558274,214.08948470413014,30.572253190237,72.18269353758052,11.662500000000009,11.209449999999977,0.0,0.0,0.30128000000000377,0.08780110274598751,29.546747182954256
1272,VNM,2016-02-03,59.266,57.796,59.266,57.796,269870,0.10814421619195969,55.8853357558274,214.08948470413014,30.572253190237,72.18269353758052,11.662500000000009,11.209449999999977,0.0,0.0,0.30128000000000377,0.08780110274598751,29.546747182954256
1273,FPT,2016-02-04,19.511,19.679,19.679,19.511,282030,0.15701300960831865,55.8853357558274,210.24576991251857,32.217804080706244,79.4992061600399,11.94750000000001,11.237999999999976,0.0,5.867768595041296,0.36962000000000295,0.1301090369498058,30.789322392826556
1273,HPG,2016-02-04,6.385,6.362,6.409,6.362,177320,0.15701300960831865,55.8853357558274,210.24576991251857,32.217804080706244,79.4992061600399,11.94750000000001,11.237999999999976,0.0,5.867768595041296,0.36962000000000295,0.1301090369498058,30.789322392826556
1273,REE,2016-02-04,17.274,17.204,17.409,17.204,116290,0.15701300960831865,55.8853357558274,210.24576991251857,32.217804080706244,79.4992061600399,11.94750000000001,11.237999999999976,0.0,5.867768595041296,0.36962000000000295,0.1301090369498058,30.789322392826556
1273,SBT,2016-02-04,16.76,16.22,16.76,16.22,1801040,0.15701300960831865,55.8853357558274,210.24576991251857,32.217804080706244,79.4992061600399,11.94750000000001,11.237999999999976,0.0,5.867768595041296,0.36962000000000295,0.1301090369498058,30.789322392826556
1273,SSI,2016-02-04,14.228,14.09,14.296,14.09,1418510,0.15701300960831865,55.8853357558274,210.24576991251857,32.217804080706244,79.4992061600399,11.94750000000001,11.237999999999976,0.0,5.867768595041296,0.36962000000000295,0.1301090369498058,30.789322392826556
1273,STB,2016-02-04,11.2,11.1,11.2,11.0,274830,0.15701300960831865,55.8853357558274,210.24576991251857,32.217804080706244,79.4992061600399,11.94750000000001,11.237999999999976,0.0,5.867768595041296,0.36962000000000295,0.1301090369498058,30.789322392826556
1273,VIC,2016-02-04,28.566,28.566,28.87,28.566,404050,0.15701300960831865,55.8853357558274,210.24576991251857,32.217804080706244,79.4992061600399,11.94750000000001,11.237999999999976,0.0,5.867768595041296,0.36962000000000295,0.1301090369498058,30.789322392826556
1273,VNM,2016-02-04,59.756,60.244,60.734,59.756,257320,0.15701300960831865,55.8853357558274,210.24576991251857,32.217804080706244,79.4992061600399,11.94750000000001,11.237999999999976,0.0,5.867768595041296,0.36962000000000295,0.1301090369498058,30.789322392826556
1274,FPT,2016-02-05,19.679,19.594,19.719,19.511,363780,0.15378470806593825,51.91678419396157,98.44166408664174,14.66411471815294,70.65787297721667,11.947500000000012,11.259399999999976,0.0,47.024793388429785,0.38812000000000246,0.1606118969917423,31.4742359893204
1274,HPG,2016-02-05,6.385,6.385,6.432,6.338,155980,0.15378470806593825,51.91678419396157,98.44166408664174,14.66411471815294,70.65787297721667,11.947500000000012,11.259399999999976,0.0,47.024793388429785,0.38812000000000246,0.1606118969917423,31.4742359893204
1274,REE,2016-02-05,17.409,17.409,17.546,17.274,410290,0.15378470806593825,51.91678419396157,98.44166408664174,14.66411471815294,70.65787297721667,11.947500000000012,11.259399999999976,0.0,47.024793388429785,0.38812000000000246,0.1606118969917423,31.4742359893204
1274,SBT,2016-02-05,17.028,16.692,17.095,16.692,1929220,0.15378470806593825,51.91678419396157,98.44166408664174,14.66411471815294,70.65787297721667,11.947500000000012,11.259399999999976,0.0,47.024793388429785,0.38812000000000246,0.1606118969917423,31.4742359893204
1274,SSI,2016-02-05,14.504,14.228,14.713,14.16,3966490,0.15378470806593825,51.91678419396157,98.44166408664174,14.66411471815294,70.65787297721667,11.947500000000012,11.259399999999976,0.0,47.024793388429785,0.38812000000000246,0.1606118969917423,31.4742359893204
1274,STB,2016-02-05,11.2,11.2,11.2,11.1,333120,0.15378470806593825,51.91678419396157,98.44166408664174,14.66411471815294,70.65787297721667,11.947500000000012,11.259399999999976,0.0,47.024793388429785,0.38812000000000246,0.1606118969917423,31.4742359893204
1274,VIC,2016-02-05,28.323,28.202,28.566,28.202,895260,0.15378470806593825,51.91678419396157,98.44166408664174,14.66411471815294,70.65787297721667,11.947500000000012,11.259399999999976,0.0,47.024793388429785,0.38812000000000246,0.1606118969917423,31.4742359893204
1274,VNM,2016-02-05,60.734,59.756,60.734,59.756,204410,0.15378470806593825,51.91678419396157,98.44166408664174,14.66411471815294,70.65787297721667,11.947500000000012,11.259399999999976,0.0,47.024793388429785,0.38812000000000246,0.1606118969917423,31.4742359893204
1275,FPT,2016-02-15,19.594,19.594,19.636,19.426,342070,0.1722379224233439,53.856694451977724,106.36319772162959,14.66411471815294,72.61489052475599,11.697500000000014,11.298649999999977,0.0,23.47107438016533,0.432420000000004,0.19068413868325104,35.85307959160321
1275,HPG,2016-02-15,6.244,6.385,6.385,6.148,1033620,0.1722379224233439,53.856694451977724,106.36319772162959,14.66411471815294,72.61489052475599,11.697500000000014,11.298649999999977,0.0,23.47107438016533,0.432420000000004,0.19068413868325104,35.85307959160321
1275,REE,2016-02-15,17.614,17.614,17.614,17.409,337840,0.1722379224233439,53.856694451977724,106.36319772162959,14.66411471815294,72.61489052475599,11.697500000000014,11.298649999999977,0.0,23.47107438016533,0.432420000000004,0.19068413868325104,35.85307959160321
1275,SBT,2016-02-15,17.501,16.826,17.501,16.826,1347830,0.1722379224233439,53.856694451977724,106.36319772162959,14.66411471815294,72.61489052475599,11.697500000000014,11.298649999999977,0.0,23.47107438016533,0.432420000000004,0.19068413868325104,35.85307959160321
1275,SSI,2016-02-15,14.366,14.296,14.504,14.228,2791950,0.1722379224233439,53.856694451977724,106.36319772162959,14.66411471815294,72.61489052475599,11.697500000000014,11.298649999999977,0.0,23.47107438016533,0.432420000000004,0.19068413868325104,35.85307959160321
1275,STB,2016-02-15,11.0,11.0,11.2,10.8,582470,0.1722379224233439,53.856694451977724,106.36319772162959,14.66411471815294,72.61489052475599,11.697500000000014,11.298649999999977,0.0,23.47107438016533,0.432420000000004,0.19068413868325104,35.85307959160321
1275,VIC,2016-02-15,27.655,28.263,28.323,27.655,685060,0.1722379224233439,53.856694451977724,106.36319772162959,14.66411471815294,72.61489052475599,11.697500000000014,11.298649999999977,0.0,23.47107438016533,0.432420000000004,0.19068413868325104,35.85307959160321
1275,VNM,2016-02-15,61.715,59.756,61.715,59.756,473520,0.1722379224233439,53.856694451977724,106.36319772162959,14.66411471815294,72.61489052475599,11.697500000000014,11.298649999999977,0.0,23.47107438016533,0.432420000000004,0.19068413868325104,35.85307959160321
