date,VNM,STB,HPG
2020-11-16,99.99996185302734,60.5128059387207,-99.769287109375
2020-11-17,99.9998550415039,98.34449005126953,-99.99723815917969
2020-11-18,99.99996185302734,96.72714233398438,-91.13610076904297
2020-11-19,100.0,98.02911376953125,-100.0
2020-11-20,100.0,99.9914321899414,-99.9541244506836
2020-11-23,100.0,99.9767074584961,-100.0
2020-11-24,100.0,99.99921417236328,-100.0
2020-11-25,100.0,62.20036697387695,99.94051361083984
2020-11-26,100.0,81.94596862792969,-100.0
2020-11-27,100.0,99.95835876464844,-59.534912109375
