date,FPT,VNM,SBT
2020-10-02,94.88919067382812,-22.432876586914062,86.0310287475586
2020-10-05,98.4134521484375,87.04467010498047,17.875062942504883
2020-10-06,97.82738494873047,-15.510863304138184,18.609010696411133
2020-10-07,93.24014282226562,56.841278076171875,96.21466064453125
2020-10-08,88.0616683959961,93.25260162353516,89.4068603515625
2020-10-09,96.03229522705078,56.20338821411133,39.27914047241211
2020-10-12,91.1904296875,89.47698974609375,74.56631469726562
2020-10-13,98.2513427734375,32.94218826293945,41.856048583984375
2020-10-14,84.69244384765625,-22.24160385131836,75.43875885009766
2020-10-15,96.43400573730469,19.24321746826172,-5.042654037475586
2020-10-16,97.64059448242188,73.81010437011719,-94.2637939453125
2020-10-19,93.10575866699219,96.3240966796875,50.95090866088867
2020-10-20,94.34132385253906,77.4293441772461,-62.51507568359375
2020-10-21,95.94474029541016,84.26602172851562,-36.31455993652344
2020-10-22,95.82209777832031,80.61921691894531,92.08134460449219
2020-10-23,96.73374938964844,50.268436431884766,-2.043837308883667
2020-10-26,97.05351257324219,-34.94707489013672,57.81905746459961
2020-10-27,99.13533782958984,-7.633477210998535,40.88298034667969
2020-10-28,80.47113037109375,-84.74830627441406,-83.80943298339844
2020-10-29,99.05742645263672,-77.53221893310547,-59.752227783203125
2020-10-30,98.07908630371094,75.99723052978516,-13.270467758178711
2020-11-02,92.41004180908203,36.524009704589844,72.44169616699219
2020-11-03,98.93852233886719,45.60921096801758,8.472752571105957
2020-11-04,98.60649108886719,53.525794982910156,-58.86669921875
2020-11-05,98.96602630615234,-13.769144058227539,-1.2531578540802002
2020-11-06,94.59086608886719,47.7065315246582,94.71397399902344
2020-11-09,88.9588851928711,-29.360389709472656,-60.22086715698242
2020-11-10,87.3697280883789,-22.43273162841797,-50.62565612792969
2020-11-11,92.28594207763672,75.3388671875,4.2293548583984375
2020-11-12,94.14163970947266,95.58982849121094,71.11241912841797
2020-11-13,74.62084197998047,98.07879638671875,14.075267791748047
2020-11-16,96.0277328491211,94.44353485107422,-38.33697509765625
2020-11-17,80.5013656616211,88.53273010253906,15.76840877532959
2020-11-18,87.81681060791016,73.64306640625,32.03150177001953
2020-11-19,97.46863555908203,65.38897705078125,59.240699768066406
2020-11-20,84.6192626953125,94.61894226074219,-82.95682525634766
2020-11-23,97.81925964355469,-55.785125732421875,58.08679962158203
2020-11-24,97.44384002685547,88.87793731689453,-68.61810302734375
2020-11-25,99.51028442382812,-6.210613250732422,-41.53594207763672
2020-11-26,95.75129699707031,15.14289379119873,68.8191146850586
2020-11-27,97.99024963378906,97.71370697021484,28.635692596435547
