date,FPT,HPG,REE
2020-10-15,58.210147857666016,-100.0,6.907963752746582
2020-10-16,-7.519966125488281,-51.95366668701172,-100.0
2020-10-19,99.98788452148438,28.403806686401367,63.51728439331055
2020-10-20,10.353052139282227,77.02064514160156,100.0
2020-10-21,31.373071670532227,64.32935333251953,-68.02637481689453
2020-10-22,41.92621612548828,29.246854782104492,99.13980102539062
2020-10-23,10.670053482055664,12.372779846191406,99.99845886230469
2020-10-26,98.75230407714844,-99.0916976928711,-100.0
2020-10-27,-89.35525512695312,-87.15775299072266,-100.0
2020-10-28,-18.071006774902344,11.905598640441895,-99.97892761230469
2020-10-29,99.81205749511719,-92.33891296386719,99.9847183227539
2020-10-30,-99.99199676513672,54.60178756713867,-81.76420593261719
2020-11-02,91.99530029296875,-55.519493103027344,-18.00178337097168
2020-11-03,98.47651672363281,82.853271484375,-99.32235717773438
2020-11-04,92.03825378417969,-92.93513488769531,-100.0
2020-11-05,96.61424255371094,-93.53568267822266,99.99574279785156
2020-11-06,71.54496765136719,-89.6837387084961,100.0
2020-11-09,99.33099365234375,5.61598539352417,-97.37675476074219
2020-11-10,32.12159729003906,-20.561647415161133,-99.97801208496094
2020-11-11,82.58840942382812,-36.60731506347656,99.86856079101562
2020-11-12,95.49401092529297,-27.32051658630371,100.0
2020-11-13,84.26161193847656,-92.78868103027344,-92.10075378417969
2020-11-16,73.58124542236328,13.507246971130371,99.99942779541016
2020-11-17,53.10103988647461,-80.01063537597656,99.99998474121094
2020-11-18,81.75946807861328,-69.425537109375,-99.99036407470703
2020-11-19,99.8777847290039,-54.649837493896484,99.99998474121094
2020-11-20,99.72002410888672,-96.6151351928711,-99.9999771118164
2020-11-23,-84.91048431396484,-99.98896789550781,99.53028869628906
2020-11-24,100.0,-41.783164978027344,-100.0
2020-11-25,77.89374542236328,-77.37785339355469,75.33335876464844
2020-11-26,99.5509262084961,45.626163482666016,99.99968719482422
2020-11-27,99.94747924804688,-78.93550109863281,99.24080657958984
