date,VIC,VIC,REE
2020-11-13,99.5947494506836,-94.72640991210938,-98.75350189208984
2020-11-16,100.0,-99.66622161865234,5.6951165199279785
2020-11-17,99.99533081054688,-98.6827621459961,-70.29344177246094
2020-11-18,-99.99443054199219,-97.1032943725586,-77.0877685546875
2020-11-19,100.0,-100.0,-100.0
2020-11-20,-99.99998474121094,-98.51016235351562,-99.89851379394531
2020-11-23,100.0,-100.0,-100.0
2020-11-24,96.45125579833984,-96.82319641113281,-99.24235534667969
2020-11-25,100.0,-99.17792510986328,-99.41268920898438
2020-11-26,-99.99974822998047,-96.70618438720703,-98.79769897460938
2020-11-27,100.0,-100.0,-100.0
