date,REE,VNM,REE
2020-11-04,-89.4013442993164,-99.989990234375,-100.0
2020-11-05,-100.0,100.0,-100.0
2020-11-06,-99.8987808227539,98.67615509033203,-99.99996948242188
2020-11-09,-91.28864288330078,91.07601928710938,-99.99996948242188
2020-11-10,-99.63056945800781,83.77449798583984,-99.99998474121094
2020-11-11,-99.99830627441406,98.42342376708984,-99.99998474121094
2020-11-12,-99.87691497802734,96.18301391601562,-99.99998474121094
2020-11-13,-89.56195831298828,64.76123046875,-99.99998474121094
2020-11-16,-98.12244415283203,95.11699676513672,-99.99999237060547
2020-11-17,-99.6951904296875,79.85816192626953,-99.99999237060547
2020-11-18,-72.58594512939453,72.28832244873047,-99.99999237060547
2020-11-19,95.00261688232422,45.61216735839844,-100.0
2020-11-20,-94.46815490722656,48.279571533203125,-100.0
2020-11-23,-99.94617462158203,-85.66184997558594,-100.0
2020-11-24,-100.0,100.0,-100.0
2020-11-25,-99.99971771240234,-96.92295837402344,-100.0
2020-11-26,-100.0,100.0,-100.0
2020-11-27,40.03624725341797,99.98990631103516,-100.0
