date,VNM,SBT,VIC
2020-10-14,-98.72443389892578,97.77867889404297,99.97687530517578
2020-10-15,-98.7029800415039,-99.14000701904297,-100.0
2020-10-16,-84.808349609375,77.9154281616211,86.14571380615234
2020-10-19,99.94790649414062,-35.751853942871094,99.99337005615234
2020-10-20,-98.83914947509766,-83.75479888916016,-99.56949615478516
2020-10-21,16.073776245117188,70.46966552734375,84.9513168334961
2020-10-22,-3.5665273666381836,3.356146812438965,99.88212585449219
2020-10-23,61.23969650268555,-90.60430908203125,-99.80115509033203
2020-10-26,-86.70661926269531,80.79302215576172,92.30501556396484
2020-10-27,25.44078826904297,96.05240631103516,99.53719329833984
2020-10-28,-58.61897277832031,98.01182556152344,71.11354064941406
2020-10-29,99.98397827148438,97.01776123046875,98.09280395507812
2020-10-30,-99.999267578125,89.59817504882812,99.90978240966797
2020-11-02,-100.0,-97.99201202392578,88.28421783447266
2020-11-03,-58.29433822631836,-99.78359985351562,98.90433502197266
2020-11-04,-53.40664291381836,98.00996398925781,98.67184448242188
2020-11-05,75.08423614501953,99.94429016113281,99.87055206298828
2020-11-06,-99.89307403564453,38.46912384033203,75.53977966308594
2020-11-09,1.0026216506958008,31.65445327758789,84.64605712890625
2020-11-10,99.95806121826172,54.324363708496094,96.51947021484375
2020-11-11,-99.99990844726562,99.78489685058594,95.25404357910156
2020-11-12,-96.95835876464844,-99.99786376953125,98.89494323730469
2020-11-13,-87.75164794921875,79.9865951538086,99.92036437988281
2020-11-16,-99.2663803100586,99.90946960449219,99.41946411132812
2020-11-17,51.16109848022461,-99.98330688476562,99.9975357055664
2020-11-18,99.9969711303711,99.99923706054688,91.51128387451172
2020-11-19,99.01429748535156,-95.76512908935547,97.86713409423828
2020-11-20,100.0,-98.78124237060547,99.84014129638672
2020-11-23,99.99703979492188,-100.0,99.99739837646484
2020-11-24,-79.79402160644531,-97.70541381835938,99.30780792236328
2020-11-25,-100.0,-71.07362365722656,94.68154907226562
2020-11-26,-99.83233642578125,99.99494934082031,96.32295227050781
2020-11-27,100.0,-91.8862075805664,-94.8708724975586
